date,gold_price,dollar_index,gvz
2022-12-12,1781.15,105.0116,15.51
2022-12-13,1810.84,104.0158,14.71
2022-12-14,1807.23,103.6286,14.06
2022-12-15,1776.3,104.6057,14.39
2022-12-16,1792.588,104.8466,14.14
2022-12-19,1787.3,104.6791,14.49
2022-12-20,1816.675,103.9665,15.03
2022-12-21,1814.0,104.2598,14.78
2022-12-22,1792.36,104.381,14.88
2022-12-23,1797.688,104.3235,14.86
2022-12-26,1797.21,104.1681,14.86
2022-12-27,1813.3,104.2013,16.3
2022-12-28,1804.0,104.5291,15.99
2022-12-29,1814.5,103.9747,16.18
2022-12-30,1822.79,103.4895,16.25
2023-01-03,1839.0,104.6744,17.26
2023-01-04,1854.1,104.2669,17.35
2023-01-05,1832.488,105.1228,16.78
2023-01-06,1865.487,103.9091,16.44
2023-01-09,1871.4,103.1892,16.92
2023-01-10,1876.6,103.2895,16.59
2023-01-11,1875.3,103.2472,16.32
2023-01-12,1896.7,102.2542,15.95
2023-01-13,1919.398,102.1682,16.37
2023-01-16,1917.6,102.364,16.37
2023-01-17,1908.2,102.3894,16.49
2023-01-18,1903.7,102.4052,16.19
2023-01-19,1931.8,102.0712,16.71
2023-01-20,1925.298,101.9966,16.4
2023-01-30,1923.1,102.2304,15.59
2023-01-31,1928.0,102.1037,15.75
2023-02-01,1950.17,101.1547,15.22
2023-02-02,1912.3,101.7478,15.14
2023-02-03,1864.9,102.9959,15.06
2023-02-06,1867.21,103.6333,15.81
2023-02-07,1872.72,103.3461,15.62
2023-02-08,1875.26,103.4794,15.46
2023-02-09,1861.62,103.221,15.52
2023-02-10,1865.14,103.5757,15.46
2023-02-13,1853.56,103.2717,15.58
2023-02-14,1854.37,103.2603,14.88
2023-02-15,1835.6,103.862,14.9
2023-02-16,1836.24,104.0246,14.92
2023-02-17,1841.73,103.8812,14.69
2023-02-20,1840.9,103.8903,14.69
2023-02-21,1834.82,104.2043,15.48
2023-02-22,1825.2,104.5281,15.05
2023-02-23,1821.9,104.6105,14.84
2023-02-24,1809.87,105.2618,14.56
2023-02-27,1816.7,104.6522,14.35
2023-02-28,1826.69,104.9868,14.17
2023-03-01,1836.3,104.3862,14.16
2023-03-02,1835.4,104.9795,13.94
2023-03-03,1855.84,104.5288,13.93
2023-03-06,1846.46,104.2694,14.24
2023-03-07,1813.36,105.6286,14.2
2023-03-08,1813.64,105.6928,13.79
2023-03-09,1829.28,105.2432,14.3
2023-03-10,1867.17,104.6502,16.57
2023-03-13,1913.17,103.6186,20.0
2023-03-14,1903.84,103.6712,17.95
2023-03-15,1917.72,104.7549,19.75
2023-03-16,1918.85,104.4472,17.38
2023-03-17,1988.78,103.8637,22.83
2023-03-20,1978.09,103.2992,21.4
2023-03-21,1939.8,103.2197,19.14
2023-03-22,1969.6,102.5608,19.22
2023-03-23,1992.9,102.6068,20.95
2023-03-24,1978.32,103.106,19.96
2023-03-27,1956.1,102.8444,19.18
2023-03-28,1972.95,102.422,19.03
2023-03-29,1964.01,102.6526,17.77
2023-03-30,1979.74,102.1786,18.39
2023-03-31,1968.53,102.597,17.31
2023-04-03,1984.1,102.0654,18.25
2023-04-04,2019.66,101.5788,19.73
2023-04-06,2007.4,101.9172,18.44
2023-04-07,2007.4,102.1053,18.44
2023-04-10,1991.0,102.5529,18.54
2023-04-11,2003.3,102.1513,18.33
2023-04-12,2014.6,101.5297,17.69
2023-04-13,2039.26,101.0148,18.48
2023-04-14,2003.43,101.5775,17.16
2023-04-17,1994.7,102.1041,17.37
2023-04-18,2004.65,101.7368,17.14
2023-04-19,1994.5,101.95,17.21
2023-04-20,2004.4,101.7879,17.21
2023-04-21,1982.88,101.7201,16.42
2023-04-24,1989.1,101.3411,16.88
2023-04-25,1996.92,101.8476,17.72
2023-04-26,1988.7,101.4453,17.74
2023-04-27,1987.4,101.4812,17.28
2023-04-28,1989.62,101.6645,16.47
2023-05-04,2049.61,101.4337,20.35
2023-05-05,2015.94,101.2904,18.5
2023-05-08,2020.28,101.3908,18.67
2023-05-09,2034.2,101.6549,18.73
2023-05-10,2029.49,101.4375,18.37
2023-05-11,2014.49,102.0789,17.77
2023-05-12,2010.6,102.704,17.37
2023-05-15,2015.85,102.4377,17.52
2023-05-16,1988.65,102.6049,17.62
2023-05-17,1981.36,102.8832,16.99
2023-05-18,1957.05,103.5529,16.95
2023-05-19,1981.36,103.1921,17.22
2023-05-22,1971.43,103.2461,17.55
2023-05-23,1974.64,103.5299,17.66
2023-05-24,1956.8,103.9102,17.56
2023-05-25,1940.43,104.2269,16.84
2023-05-26,1946.13,104.2134,16.3
2023-05-29,1944.3,104.2907,16.3
2023-05-30,1958.73,104.0494,15.88
2023-05-31,1962.22,104.2208,15.63
2023-06-01,1976.87,103.5515,15.5
2023-06-02,1947.97,104.046,14.32
2023-06-05,1961.33,104.0115,14.27
2023-06-06,1963.1,104.1508,13.94
2023-06-07,1939.51,104.1241,13.81
2023-06-08,1964.97,103.3204,13.94
2023-06-09,1960.78,103.5562,13.69
2023-06-12,1957.31,103.6275,13.7
2023-06-13,1943.47,103.2885,13.45
2023-06-14,1942.19,103.0139,12.84
2023-06-15,1957.48,102.1415,13.0
2023-06-16,1957.45,102.3153,12.4
2023-06-19,1949.11,102.4969,12.4
2023-06-20,1935.93,102.5394,12.73
2023-06-21,1932.14,102.0859,12.98
2023-06-26,1923.06,102.7006,13.08
2023-06-27,1913.26,102.508,12.88
2023-06-28,1906.88,102.9984,12.53
2023-06-29,1907.96,103.3788,12.21
2023-06-30,1919.36,103.3788,12.04
2023-07-03,1921.2,102.973,12.22
2023-07-04,1924.8,103.1042,12.22
2023-07-05,1914.6,103.361,12.46
2023-07-06,1910.3,103.1126,12.25
2023-07-07,1924.8,102.2254,12.12
2023-07-10,1924.35,101.9527,12.41
2023-07-11,1931.97,101.6509,12.64
2023-07-12,1957.23,100.5948,13.12
2023-07-13,1960.25,99.7569,12.73
2023-07-14,1954.7,99.9633,12.05
2023-07-17,1954.77,99.8982,12.34
2023-07-18,1978.3,99.9447,12.62
2023-07-19,1976.0,100.2891,12.89
2023-07-20,1969.12,100.8274,12.67
2023-07-21,1961.01,101.0857,12.23
2023-07-24,1954.39,101.3905,12.35
2023-07-25,1964.61,101.2675,12.42
2023-07-26,1971.7,101.0276,12.11
2023-07-27,1945.6,101.76,12.29
2023-07-28,1959.12,101.713,11.78
2023-07-31,1964.63,101.8784,12.16
2023-08-01,1943.9,102.2125,11.83
2023-08-02,1934.13,102.6348,12.45
2023-08-03,1933.72,102.4789,12.79
2023-08-04,1942.69,102.0037,12.22
2023-08-07,1936.1,102.0731,12.24
2023-08-08,1924.8,102.5367,12.21
2023-08-09,1913.7,102.5032,12.33
2023-08-10,1912.14,102.6391,11.84
2023-08-11,1913.04,102.877,11.54
2023-08-14,1906.7,103.1633,11.97
2023-08-15,1901.54,103.2066,12.11
2023-08-16,1891.47,103.4449,12.43
2023-08-17,1888.94,103.4228,12.89
2023-08-18,1888.9,103.4433,12.63
2023-08-21,1894.63,103.3344,12.91
2023-08-22,1897.311,103.6001,12.58
2023-08-23,1915.329,103.3763,12.67
2023-08-24,1916.52,103.9865,12.53
2023-08-25,1914.52,104.1939,12.09
2023-08-28,1919.85,104.0093,12.21
2023-08-29,1937.35,103.4681,12.5
2023-08-30,1942.07,103.1659,12.39
2023-08-31,1939.73,103.6279,11.78
2023-09-01,1940.07,104.2755,11.28
2023-09-04,1938.28,104.1203,11.28
2023-09-05,1925.76,104.7968,11.36
2023-09-06,1916.4,104.8371,11.31
2023-09-07,1919.3,105.0597,11.11
2023-09-08,1918.07,105.065,10.99
2023-09-11,1922.1,104.5399,10.75
2023-09-12,1913.19,104.5706,10.82
2023-09-13,1907.8,104.7748,10.33
2023-09-14,1910.96,105.3447,10.22
2023-09-15,1923.57,105.3359,10.34
2023-09-18,1933.2,105.0795,11.1
2023-09-19,1930.66,105.1502,11.09
2023-09-20,1929.65,105.3579,10.96
2023-09-21,1919.1,105.3811,11.11
2023-09-22,1924.68,105.6098,10.87
2023-09-25,1915.06,105.9485,11.43
2023-09-26,1900.24,106.1786,13.63
2023-09-27,1874.57,106.7051,13.86
2023-09-28,1864.03,106.1346,13.09
2023-10-09,1860.85,106.0726,15.18
2023-10-10,1859.8,105.7727,14.49
2023-10-11,1873.71,105.7137,14.38
2023-10-12,1868.41,106.5804,13.98
2023-10-13,1932.4,106.6767,18.91
2023-10-16,1919.48,106.1957,16.22
2023-10-17,1922.66,106.1882,16.59
2023-10-18,1947.34,106.5683,17.38
2023-10-19,1974.048,106.2305,19.4
2023-10-20,1980.8,106.1554,18.56
2023-10-23,1972.56,105.5977,17.28
2023-10-24,1970.4,106.2683,16.05
2023-10-25,1979.3,106.5579,16.76
2023-10-26,1984.52,106.6227,16.53
2023-10-27,2006.0,106.579,17.69
2023-10-30,1995.7,106.1369,16.84
2023-10-31,1983.57,106.7227,16.23
2023-11-01,1982.49,106.66,15.36
2023-11-02,1985.53,106.1399,14.76
2023-11-03,1992.08,105.0541,14.04
2023-11-06,1977.53,105.2843,13.25
2023-11-07,1969.15,105.5118,13.33
2023-11-08,1949.54,105.5321,14.07
2023-11-09,1958.24,105.9201,14.06
2023-11-10,1938.148,105.8102,13.96
2023-11-13,1945.948,105.6703,13.92
2023-11-14,1963.178,104.0765,13.73
2023-11-15,1959.1,104.4005,12.98
2023-11-16,1981.0,104.3757,13.04
2023-11-17,1980.71,103.8218,12.97
2023-11-20,1977.774,103.4892,12.59
2023-11-21,1998.098,103.6092,14.09
2023-11-22,1989.548,103.8731,13.35
2023-11-23,1992.15,103.7609,13.35
2023-11-24,2001.8,103.4359,13.05
2023-11-27,2013.848,103.2163,13.31
2023-11-28,2040.598,102.7309,15.54
2023-11-29,2043.998,102.8618,15.04
2023-11-30,2036.098,103.5064,14.22
2023-12-01,2071.668,103.1952,16.96
2023-12-04,2029.06,103.6354,17.13
2023-12-05,2019.22,103.9474,15.46
2023-12-06,2024.9,104.1779,15.4
2023-12-07,2028.388,103.6467,14.93
2023-12-08,2004.263,103.998,14.14
2023-12-11,1981.624,104.0811,13.99
2023-12-12,1979.315,103.8123,12.82
2023-12-13,2027.385,102.9468,13.67
2023-12-14,2036.255,101.9513,13.96
2023-12-15,2019.485,102.5936,13.49
2023-12-18,2026.984,102.5023,13.79
2023-12-19,2040.105,102.1234,13.75
2023-12-20,2031.735,102.4268,13.82
2023-12-21,2045.845,101.7468,14.27
2023-12-22,2052.849,101.7031,15.25
2023-12-25,2052.849,101.7027,15.25
2023-12-26,2067.635,101.4595,15.83
2023-12-27,2077.495,100.9438,16.96
2023-12-28,2065.125,101.2418,16.05
2023-12-29,2062.599,101.3778,15.85
2024-01-02,2058.605,102.246,15.73
2024-01-03,2041.195,102.4691,14.85
2024-01-04,2043.124,102.4253,14.2
2024-01-05,2045.355,102.4395,13.81
2024-01-08,2027.835,102.2903,13.56
2024-01-09,2029.885,102.5125,13.16
2024-01-10,2024.105,102.3529,13.26
2024-01-11,2028.695,102.31,12.8
2024-01-12,2048.675,102.4403,13.49
2024-01-15,2054.2,102.5912,13.49
2024-01-16,2028.155,103.336,13.55
2024-01-17,2005.945,103.3728,13.53
2024-01-18,2022.835,103.4048,13.09
2024-01-19,2029.375,103.2317,12.95
2024-01-22,2021.105,103.3466,12.83
2024-01-23,2029.015,103.5491,12.73
2024-01-24,2014.214,103.2583,12.7
2024-01-25,2020.505,103.4839,12.79
2024-01-26,2017.915,103.4744,11.91
2024-01-29,2032.955,103.468,13.08
2024-01-30,2036.495,103.3969,13.05
2024-01-31,2039.105,103.5235,13.16
2024-02-01,2054.545,103.0629,13.72
2024-02-02,2039.275,103.9655,12.66
2024-02-05,2025.005,104.4557,12.49
2024-02-06,2035.365,104.1764,12.31
2024-02-07,2034.805,104.0499,11.84
2024-02-08,2033.785,104.1405,11.71
2024-02-19,2017.95,104.2525,11.75
2024-02-20,2024.095,104.0599,11.81
2024-02-21,2025.895,103.986,11.46
2024-02-22,2024.514,103.9406,11.19
2024-02-23,2035.215,103.9738,11.5
2024-02-26,2030.885,103.7777,11.29
2024-02-27,2029.964,103.8116,10.95
2024-02-28,2034.085,103.9365,10.93
2024-02-29,2043.855,104.1359,11.16
2024-03-01,2082.395,103.8849,13.47
2024-03-04,2114.295,103.8343,14.61
2024-03-05,2127.625,103.783,14.54
2024-03-06,2147.975,103.367,15.17
2024-03-07,2159.715,102.8058,15.09
2024-03-08,2178.965,102.742,15.47
2024-03-11,2182.42,102.8445,15.5
2024-03-12,2158.045,102.9321,14.1
2024-03-13,2174.128,102.8119,14.09
2024-03-14,2161.878,103.3672,13.3
2024-03-15,2155.625,103.4531,13.54
2024-03-18,2160.228,103.5873,13.83
2024-03-19,2157.328,103.8142,13.48
2024-03-20,2185.855,103.4023,13.62
2024-03-21,2180.815,104.0074,13.42
2024-03-22,2165.04,104.4332,12.53
2024-03-25,2171.235,104.2268,12.09
2024-03-26,2178.515,104.3076,12.57
2024-03-27,2194.74,104.2877,13.58
2024-03-28,2233.927,104.539,15.44
2024-03-29,2233.927,104.507,15.44
2024-04-01,2251.37,104.9595,16.25
2024-04-02,2280.78,104.773,17.13
2024-04-03,2299.755,104.2442,17.49
2024-04-08,2338.845,104.1426,18.17
2024-04-09,2352.72,104.1119,18.3
2024-04-10,2333.941,105.1975,18.67
2024-04-11,2372.016,105.2839,18.97
2024-04-12,2343.285,106.0228,20.21
2024-04-15,2383.266,106.2061,22.25
2024-04-16,2382.616,106.3671,20.56
2024-04-17,2360.64,105.9426,19.01
2024-04-18,2379.036,106.1675,18.65
2024-04-19,2391.77,106.1149,18.51
2024-04-22,2326.81,106.13,17.76
2024-04-23,2321.535,105.6998,17.73
2024-04-24,2315.76,105.816,17.45
2024-04-25,2331.735,105.5759,17.32
2024-04-26,2337.65,106.0902,16.92
2024-04-29,2335.52,105.6515,16.92
2024-04-30,2285.787,106.3369,16.54
2024-05-06,2323.566,105.0927,16.23
2024-05-07,2313.897,105.3886,15.75
2024-05-08,2308.32,105.5079,15.29
2024-05-09,2346.211,105.2242,16.27
2024-05-10,2360.22,105.3277,16.2
2024-05-13,2336.545,105.2154,16.52
2024-05-14,2358.031,104.9989,16.61
2024-05-15,2385.87,104.3015,16.99
2024-05-16,2376.464,104.5052,16.26
2024-05-17,2414.5,104.4932,17.4
2024-05-20,2425.97,104.6184,17.58
2024-05-21,2420.78,104.6514,16.76
2024-05-22,2378.506,104.9321,16.45
2024-05-23,2328.827,105.0274,16.03
2024-05-24,2333.75,104.7421,15.26
2024-05-27,2350.76,104.5908,15.26
2024-05-28,2361.126,104.6242,15.92
2024-05-29,2337.427,105.1293,15.83
2024-05-30,2342.875,104.7489,15.74
2024-05-31,2326.97,104.6318,15.26
2024-06-03,2350.405,104.0608,16.0
2024-06-04,2326.81,104.1518,16.22
2024-06-05,2355.04,104.3163,16.5
2024-06-06,2375.375,104.1168,16.85
2024-06-07,2293.51,104.9395,17.13
2024-06-11,2316.41,105.2706,16.45
2024-06-12,2324.675,104.7081,15.92
2024-06-13,2303.71,105.2302,15.71
2024-06-14,2332.3,105.5267,16.07
2024-06-17,2318.875,105.3287,15.63
2024-06-18,2329.18,105.2666,15.64
2024-06-19,2328.28,105.252,15.64
2024-06-20,2359.8,105.6637,16.4
2024-06-21,2321.45,105.8251,15.86
2024-06-24,2334.47,105.4874,15.49
2024-06-25,2319.28,105.6271,14.88
2024-06-26,2298.035,106.0545,14.88
2024-06-27,2327.621,105.9304,15.01
2024-06-28,2326.15,105.8427,14.72
2024-07-01,2331.485,105.8109,14.86
2024-07-02,2329.335,105.6907,14.35
2024-07-03,2355.8,105.3534,14.89
2024-07-04,2356.52,105.1517,14.89
2024-07-05,2391.24,104.8689,15.62
2024-07-08,2358.625,105.0203,15.13
2024-07-09,2363.77,105.1279,14.64
2024-07-10,2370.995,105.0023,14.89
2024-07-11,2414.654,104.4488,15.74
2024-07-12,2410.61,104.0997,15.12
2024-07-15,2421.99,104.2633,15.98
2024-07-16,2468.5,104.2283,17.15
2024-07-17,2458.645,103.7261,16.7
2024-07-18,2444.81,104.1947,16.25
2024-07-19,2400.59,104.3654,16.34
2024-07-22,2396.19,104.2941,15.74
2024-07-23,2409.2,104.4379,15.44
2024-07-24,2397.015,104.356,15.98
2024-07-25,2364.28,104.4053,15.54
2024-07-26,2386.89,104.3233,15.2
2024-07-29,2383.7,104.5744,15.64
2024-07-30,2410.57,104.469,16.3
2024-07-31,2447.06,104.0574,17.88
2024-08-01,2446.065,104.3402,17.61
2024-08-02,2442.08,103.2295,18.7
2024-08-05,2409.96,102.7266,21.95
2024-08-06,2390.24,102.8943,19.1
2024-08-07,2382.73,103.182,18.12
2024-08-08,2427.065,103.2189,18.45
2024-08-09,2430.71,103.1518,17.8
2024-08-12,2471.93,103.1307,20.61
2024-08-13,2464.8,102.6141,19.18
2024-08-14,2447.56,102.6053,18.49
2024-08-15,2456.545,103.0517,18.16
2024-08-16,2506.844,102.404,20.09
2024-08-19,2503.64,101.8578,18.77
2024-08-20,2513.615,101.3677,18.47
2024-08-21,2511.86,101.1756,18.63
2024-08-22,2484.465,101.5149,17.89
2024-08-23,2512.01,100.6824,17.49
2024-08-26,2517.835,100.8783,17.9
2024-08-27,2524.355,100.5549,17.69
2024-08-28,2504.315,101.0631,17.18
2024-08-29,2520.9,101.3796,17.22
2024-08-30,2502.98,101.732,16.4
2024-09-02,2499.36,101.6452,16.4
2024-09-03,2492.52,101.7512,16.55
2024-09-04,2495.285,101.2864,16.19
2024-09-05,2516.41,101.06,16.48
2024-09-06,2497.09,101.183,16.49
2024-09-09,2505.87,101.6448,16.16
2024-09-10,2516.24,101.6712,16.08
2024-09-11,2511.31,101.7414,15.52
2024-09-12,2558.485,101.242,16.74
2024-09-13,2577.615,101.111,16.88
2024-09-18,2558.83,100.942,17.13
2024-09-19,2586.46,100.6377,16.76
2024-09-20,2621.74,100.7335,17.08
2024-09-23,2628.405,100.9383,17.72
2024-09-24,2656.804,100.3527,19.26
2024-09-25,2656.81,100.9252,19.13
2024-09-26,2671.964,100.5576,18.82
2024-09-27,2657.97,100.4199,18.59
2024-09-30,2634.204,100.7604,18.08
2024-10-08,2621.68,102.4619,17.64
2024-10-09,2607.34,102.9008,17.62
2024-10-10,2629.595,102.8529,17.27
2024-10-11,2656.85,102.9254,17.27
2024-10-14,2649.3,103.1953,17.47
2024-10-15,2662.345,103.2112,17.38
2024-10-16,2673.435,103.5218,17.31
2024-10-17,2692.675,103.7752,17.57
2024-10-18,2720.53,103.4615,17.77
2024-10-21,2719.43,103.9866,18.19
2024-10-22,2748.525,104.0766,18.73
2024-10-23,2715.014,104.424,18.98
2024-10-24,2735.875,104.0255,18.66
2024-10-25,2747.13,104.3153,18.88
2024-10-28,2742.055,104.3122,18.34
2024-10-29,2774.425,104.2648,18.51
2024-10-30,2787.04,104.1215,18.68
2024-10-31,2743.49,103.8939,19.46
2024-11-01,2735.8,104.3228,19.29
2024-11-04,2736.225,103.8971,19.91
2024-11-05,2743.694,103.4097,19.59
2024-11-06,2658.895,105.1548,17.63
2024-11-07,2705.995,104.3389,17.37
2024-11-08,2684.035,104.9521,15.91
2024-11-11,2619.375,105.5069,16.02
2024-11-12,2598.175,105.9343,16.25
2024-11-13,2572.195,106.4839,17.05
2024-11-14,2564.145,106.8682,17.39
2024-11-15,2562.715,106.6842,17.17
2024-11-18,2611.605,106.2149,16.97
2024-11-19,2632.105,106.1765,17.85
2024-11-20,2650.145,106.6475,18.34
2024-11-21,2669.37,107.0631,17.59
2024-11-22,2715.805,107.4911,17.54
2024-11-25,2624.645,106.8942,17.8
2024-11-26,2632.785,106.8843,17.0
2024-11-27,2635.785,106.056,16.54
2024-11-28,2637.74,106.1693,16.54
2024-11-29,2650.33,105.7761,16.37
2024-12-02,2638.555,106.4026,16.33
2024-12-03,2643.225,106.3397,16.21
2024-12-04,2649.325,106.3665,15.92
2024-12-05,2631.665,105.7222,15.93
2024-12-06,2632.664,105.9702,15.04
2024-12-09,2659.354,106.1571,15.75
2024-12-10,2693.444,106.411,16.34
2024-12-11,2717.395,106.6559,16.86
2024-12-12,2680.625,107.017,15.43
2024-12-13,2647.385,106.9428,15.63
2024-12-16,2652.7,106.8616,15.38
2024-12-17,2645.575,106.9473,15.64
2024-12-18,2584.574,108.2621,16.54
2024-12-19,2593.585,108.4157,15.83
2024-12-20,2622.435,107.8408,15.73
2024-12-23,2611.635,108.0825,15.54
2024-12-24,2616.539,108.1118,14.71
2024-12-25,2616.539,108.0975,14.71
2024-12-26,2632.705,108.0949,15.19
2024-12-27,2621.348,108.0151,14.67
2024-12-30,2605.705,108.0351,15.02
2024-12-31,2624.16,108.4816,14.62
2025-01-02,2657.195,109.2411,15.07
2025-01-03,2638.41,108.9212,14.49
2025-01-06,2635.995,108.2413,14.76
2025-01-07,2648.185,108.7038,14.68
2025-01-08,2661.105,108.9959,14.82
2025-01-09,2669.525,109.1766,14.82
2025-01-10,2689.755,109.6567,15.77
2025-01-13,2662.475,109.6208,15.27
2025-01-14,2676.875,109.1825,15.0
2025-01-15,2695.719,109.1073,15.23
2025-01-16,2713.745,108.9414,15.4
2025-01-17,2702.12,109.3792,14.98
2025-01-20,2710.418,108.0744,14.98
2025-01-21,2743.995,107.9696,15.5
2025-01-22,2755.755,108.2525,15.24
2025-01-23,2754.145,108.1472,14.95
2025-01-24,2770.0,107.4804,14.85
2025-01-27,2739.755,107.3327,15.23
2025-02-05,2866.235,107.6188,17.19
2025-02-06,2855.81,107.7047,16.27
2025-02-07,2860.135,108.1001,16.23
2025-02-10,2907.55,108.332,17.59
2025-02-11,2897.23,107.9248,17.48
2025-02-12,2903.975,108.01,17.34
2025-02-13,2927.305,107.0559,17.13
2025-02-14,2882.085,106.8037,17.23
2025-02-17,2898.6,106.7296,17.23
2025-02-18,2935.53,107.0553,18.03
2025-02-19,2933.19,107.1981,16.76
2025-02-20,2938.995,106.3538,16.45
2025-02-21,2934.955,106.6501,16.55
2025-02-24,2952.725,106.6701,16.73
2025-02-25,2914.52,106.2821,16.72
2025-02-26,2916.025,106.4987,16.36
2025-02-27,2876.485,107.2866,16.45
2025-02-28,2856.998,107.5644,15.82
2025-03-03,2891.43,106.5345,16.81
2025-03-04,2916.625,105.5372,17.25
2025-03-05,2918.735,104.3218,16.92
2025-03-06,2910.99,104.2055,16.83
2025-03-07,2909.355,103.8945,16.19
2025-03-10,2888.49,103.925,17.06
2025-03-11,2915.82,103.3855,17.14
2025-03-12,2932.925,103.5872,16.82
2025-03-13,2988.26,103.8363,17.41
2025-03-14,2983.795,103.7363,17.13
2025-03-17,3000.425,103.3986,17.6
2025-03-18,3034.34,103.2537,17.53
2025-03-19,3046.76,103.4629,16.74
2025-03-20,3044.33,103.817,16.45
2025-03-21,3022.79,104.154,15.98
2025-03-24,3011.435,104.3068,15.8
2025-03-25,3019.82,104.2099,15.23
2025-03-26,3019.08,104.5586,15.04
2025-03-27,3055.515,104.2597,16.08
2025-03-28,3084.33,104.0336,16.45
2025-03-31,3122.905,104.1921,17.84
2025-04-01,3113.645,104.2263,17.95
2025-04-02,3135.389,103.6608,17.92
2025-04-03,3114.5,101.9451,18.36
2025-04-07,2982.975,103.501,19.68
2025-04-08,2982.465,102.956,23.73
2025-04-09,3082.0,102.971,24.53
2025-04-10,3175.025,100.9374,26.59
2025-04-11,3238.07,99.769,28.44
2025-04-14,3210.06,99.692,23.8
2025-04-15,3229.855,100.167,21.54
2025-04-16,3342.48,99.2667,26.73
2025-04-17,3326.83,99.424,24.14
2025-04-18,3326.83,99.2286,24.14
2025-04-21,3423.77,98.3518,28.14
2025-04-22,3379.37,98.9757,28.44
2025-04-23,3287.94,99.9096,25.23
2025-04-24,3347.95,99.288,24.93
2025-04-25,3318.76,99.5836,23.36
2025-04-28,3343.56,98.9357,23.25
2025-04-29,3316.595,99.21,22.1
2025-04-30,3288.255,99.6403,21.52
2025-05-06,3431.105,99.2654,24.72
2025-05-07,3364.07,99.9006,22.99
2025-05-08,3305.515,100.6325,22.58
2025-05-09,3326.46,100.4218,21.86
2025-05-12,3235.58,101.814,21.38
2025-05-13,3249.48,100.9827,19.58
2025-05-14,3176.58,101.0655,20.78
2025-05-15,3239.625,100.8196,21.63
2025-05-16,3201.78,100.9828,21.47
2025-05-19,3229.205,100.3726,21.37
2025-05-20,3289.29,100.0219,21.95
2025-05-21,3314.36,99.6014,22.23
2025-05-22,3294.49,99.9388,21.55
2025-05-23,3357.519,99.1231,22.28
2025-05-26,3342.21,98.9787,22.28
2025-05-27,3300.455,99.6147,21.12
2025-05-28,3286.34,99.8978,19.69
2025-05-29,3317.795,99.3633,19.65
2025-05-30,3288.58,99.4393,19.1
2025-06-03,3352.885,99.2781,20.1
2025-06-04,3371.89,98.8128,19.82
2025-06-05,3351.92,98.7444,19.69
2025-06-06,3309.47,99.2031,19.16
2025-06-09,3325.02,99.0187,19.45
2025-06-10,3322.72,99.0522,19.0
2025-06-11,3355.005,98.6454,19.16
2025-06-12,3386.02,97.8655,19.7
2025-06-13,3433.35,98.145,21.16
2025-06-16,3383.62,98.1548,19.87
2025-06-17,3387.04,98.8304,20.41
2025-06-18,3368.47,98.8911,19.58
2025-06-19,3370.4,98.7773,19.58
2025-06-20,3367.64,98.7639,19.27
2025-06-23,3367.56,98.3801,19.02
2025-06-24,3322.625,97.9681,18.28
2025-06-25,3332.095,97.6977,17.33
2025-06-26,3327.705,97.2985,16.65
2025-06-27,3273.335,97.2612,16.49
2025-06-30,3302.155,96.7723,17.31
2025-07-01,3337.33,96.6451,16.76
2025-07-02,3356.93,96.7788,16.87
2025-07-03,3326.085,97.1185,16.19
2025-07-04,3336.94,96.988,16.19
2025-07-07,3336.38,97.5537,16.91
2025-07-08,3300.64,97.4921,16.2
2025-07-09,3313.02,97.4931,15.86
2025-07-10,3323.34,97.5904,16.04
2025-07-11,3354.75,97.8731,16.94
2025-07-14,3342.8,98.1082,16.99
2025-07-15,3323.135,98.6306,16.37
2025-07-16,3345.985,98.2859,17.27
2025-07-17,3338.85,98.6419,16.91
2025-07-18,3349.655,98.46,16.73
2025-07-21,3396.67,97.8342,17.78
2025-07-22,3431.2,97.355,19.08
2025-07-23,3386.7,97.2048,18.44
2025-07-24,3368.08,97.4884,17.82
2025-07-25,3336.22,97.6701,17.05
2025-07-28,3314.18,98.6694,16.79
2025-07-29,3326.05,98.9234,16.61
2025-07-30,3275.05,99.9684,16.48
2025-07-31,3289.71,100.0489,16.04
2025-08-01,3362.64,98.69,17.3
2025-08-04,3372.33,98.7427,17.07
2025-08-05,3380.51,98.7559,16.68
2025-08-06,3368.81,98.223,16.42
2025-08-07,3396.59,98.0872,16.95
2025-08-08,3398.579,98.267,16.36
2025-08-11,3341.75,98.5013,16.94
2025-08-12,3347.64,98.0707,16.35
2025-08-13,3355.155,97.7884,15.95
2025-08-14,3334.905,98.2041,15.33
2025-08-15,3335.28,97.8467,15.22
2025-08-18,3331.815,98.1535,14.9
2025-08-19,3315.51,98.279,14.82
2025-08-20,3347.335,98.2406,15.4
2025-08-21,3338.935,98.6526,15.44
2025-08-22,3371.235,97.7244,15.15
2025-08-25,3365.605,98.4262,15.09
2025-08-26,3393.465,98.2375,15.88
2025-08-27,3396.495,98.1926,15.9
2025-08-28,3415.795,97.8679,16.34
2025-08-29,3446.805,97.8477,17.39
2025-09-01,3475.45,97.6793,17.39
2025-09-02,3532.405,98.3147,19.81
2025-09-03,3558.475,98.1485,19.53
2025-09-04,3544.645,98.2748,18.33
2025-09-05,3586.0,97.7357,18.3
2025-09-08,3636.02,97.4478,19.09
2025-09-09,3624.165,97.7669,17.99
2025-09-10,3639.805,97.8433,17.37
2025-09-11,3633.535,97.5299,16.48
